datetime,production_mw,GHI,ClearSky_GHI,DHI,DNI,Temperature,Relative_Humidity,Wind_Speed,Pressure,Precipitation,month,hour,year,date
2021-02-13 10:00:00,419.975,416.79492667481367,489.8956127096992,168.01518942339737,549.9089356738136,13.063104099544502,78.24013220753244,1.9229780024441736,100.44372569714471,0.0637395844906121,2,10,2021,2021-02-13
2021-02-13 11:00:00,558.725,524.1385534940565,597.9572347516938,174.71198866792574,630.7227102544172,14.493682924119543,71.70986112654145,1.9254288412398608,100.4467248083547,0.0267092545272747,2,11,2021,2021-02-13
2021-02-13 12:00:00,623.425,604.2542284190646,652.1261315409403,112.85705254971673,820.9951249861133,15.530100544383965,67.10639373402955,1.8884568381290987,100.41613154093989,0.0200738806799244,2,12,2021,2021-02-13
2021-02-13 13:00:00,619.1,590.9992250861018,639.5836745917115,80.52265470503269,857.8245322741917,16.150816575936012,64.70657482501942,1.9641934229530056,100.36590267748024,0.0245606043772914,2,13,2021,2021-02-13
2021-02-13 14:00:00,596.25,515.9082401955336,564.0324919453391,85.76856627041441,812.4279880013328,16.380043884012892,64.09884290634379,2.062709698922345,100.33177980224411,0.0298589045661593,2,14,2021,2021-02-13
2021-02-13 15:00:00,497.675,395.7974180646589,434.063492389734,76.52034996111553,752.9009332296413,16.25190089990001,64.66176202644164,2.008647928007997,100.30869181202088,0.0259210087768025,2,15,2021,2021-02-13
2021-02-13 16:00:00,335.05,237.22626485946017,262.5477052549717,59.23444895011659,644.3378219086773,15.49734696144872,71.20252471947568,1.7851510943228532,100.29446172647494,0.0162404177313631,2,16,2021,2021-02-13
2021-02-13 17:00:00,95.375,69.78164981668704,77.26958615709349,28.29083212976336,345.56175813798467,13.459682257526952,81.2539212309743,1.7583368514609503,100.30578157982448,0.0089545606043772,2,17,2021,2021-02-13
2021-02-13 18:00:00,0.35,0.0,0.0,0.0,0.0,12.240196644817232,80.71278413509621,1.922559160093324,100.349715031663,0.005723252971892,2,18,2021,2021-02-13
2021-02-13 19:00:00,0.0,0.0,0.0,0.0,0.0,11.76159037884678,81.67508832351972,1.9011620931007676,100.39843628485728,0.0027558049105654,2,19,2021,2021-02-13
2021-02-13 20:00:00,0.0,0.0,0.0,0.0,0.0,11.063679035662693,83.76967225863784,1.9894311743139663,100.4224741695368,0.0021214309521164,2,20,2021,2021-02-13
2021-02-13 21:00:00,0.0,0.0,0.0,0.0,0.0,10.347998000222198,85.92683312965228,2.2592939673369625,100.427376402622,0.0012020886568159,2,21,2021,2021-02-13
2021-02-13 22:00:00,0.0,0.0,0.0,0.0,0.0,9.668769581157642,87.84838406843689,2.441840351072101,100.41903177424729,0.0006699255638262,2,22,2021,2021-02-13
2021-02-13 23:00:00,0.0,0.0,0.0,0.0,0.0,9.080701588712367,89.8438829018998,2.545532718586826,100.40124319520056,0.0009560048883457,2,23,2021,2021-02-13
2021-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,8.57873791800911,91.55155760471057,2.681887012554159,100.38166370403276,0.001627596933674,2,0,2021,2021-02-14
2021-02-14 01:00:00,0.0,0.0,0.0,0.0,0.0,8.081854793911795,93.04284357293628,2.846229863348517,100.35455227196962,0.0026447061437618,2,1,2021,2021-02-14
2021-02-14 02:00:00,0.0,0.0,0.0,0.0,0.0,7.612868570158878,93.98453560715473,2.98098822353072,100.32236307076994,0.0030002221975336,2,2,2021,2021-02-14
2021-02-14 03:00:00,0.0,0.0,0.0,0.0,0.0,7.071588156871457,94.71948116875902,3.110558826797022,100.28303521830908,0.0034912787468059,2,3,2021,2021-02-14
2021-02-14 04:00:00,0.0,0.0,0.0,0.0,0.0,6.525221086545937,95.1813104099544,3.2630524386179323,100.2603844017332,0.0032496389290078,2,4,2021,2021-02-14
2021-02-14 05:00:00,0.0,0.0,0.0,0.0,0.0,6.1265048327963525,95.14780524386178,3.3976785912676384,100.25628263526274,0.0027630263304077,2,5,2021,2021-02-14
2021-02-14 06:00:00,0.0,0.0,0.0,0.0,0.0,5.783010221086546,95.17005443839568,3.4855066103766266,100.26792689701138,0.0027630263304077,2,6,2021,2021-02-14
2021-02-14 07:00:00,19.2,11.919404510609946,12.475102766359305,11.235072214198444,73.8075141650928,6.092833574047322,93.98246139317835,3.5539490056660403,100.29989667814692,0.0023986223752916,2,7,2021,2021-02-14
2021-02-14 08:00:00,218.2,146.5594800577711,156.8255671592045,63.234706699255554,452.1022325297192,8.54087601377623,84.2988179091212,3.955104432840796,100.34180091101,0.0014970558826797,2,8,2021,2021-02-14
2021-02-14 09:00:00,430.525,325.8227296967005,342.05289134540635,109.2457515831574,646.0176741473173,10.556211532051998,77.1450383290747,3.499843350738808,100.37324352849672,0.000364403955116,2,9,2021,2021-02-14
2021-02-14 10:00:00,560.975,478.30308965670486,498.28188979002334,133.13839017886906,792.8019836684804,13.090870458837896,69.26527496944787,3.293777358071321,100.3863726252638,0.0001177646928119,2,10,2021,2021-02-14
2021-02-14 11:00:00,629.6,589.7243067436951,607.4175863792907,136.09126597044772,947.9500011109868,15.28714420619932,59.83486723697367,3.4116853682924133,100.38872958560154,0.0,2,11,2021,2021-02-14
2021-02-14 12:00:00,648.25,639.5202883012989,660.1926647039214,146.5118425730474,947.009996667036,16.55896900344406,55.13051105432729,3.254912787468061,100.3588129096768,0.0,2,12,2021,2021-02-14
2021-02-14 13:00:00,648.225,627.3734601710921,647.2136795911564,130.151763137429,842.9072041995323,17.27548272414179,52.91814798355731,3.1788129096767053,100.30474113987329,0.0,2,13,2021,2021-02-14
2021-02-14 14:00:00,611.075,559.219848350184,571.4217792467501,112.7835612709698,901.0558099100095,17.45737306965895,53.43647872458619,3.192686368181312,100.26648205754924,0.0,2,14,2021,2021-02-14
2021-02-14 15:00:00,517.775,427.3566581490942,440.5056488167987,110.22307521386514,821.6651972003116,17.206305410509962,56.84787190312189,3.124816131540941,100.254407843573,0.0,2,15,2021,2021-02-14
2021-02-14 16:00:00,344.075,255.47135707143653,266.9849366737027,85.45854071769782,619.8672469725577,16.235996555938247,67.7887779135652,2.547908010221084,100.26569603377403,0.0,2,16,2021,2021-02-14
2021-02-14 17:00:00,97.875,74.5084423952894,80.14791245417175,39.54553382957453,279.47450449950014,13.47731363181872,78.59230085546048,2.4462331963115225,100.29023719586712,0.0,2,17,2021,2021-02-14
2021-02-14 18:00:00,0.575,0.0,0.0,0.0,0.0,11.805729918897908,80.14998333518508,2.749162315298296,100.33406732585269,0.0,2,18,2021,2021-02-14
2021-02-14 19:00:00,0.0,0.0,0.0,0.0,0.0,11.195624375069446,82.71727252527502,2.9745572714142896,100.37785134984992,0.0,2,19,2021,2021-02-14
2021-02-14 20:00:00,0.0,0.0,0.0,0.0,0.0,10.537294189534505,85.49536995889338,3.2322214198422383,100.40306465948233,0.0,2,20,2021,2021-02-14
2021-02-14 21:00:00,0.0,0.0,0.0,0.0,0.0,9.915739362293072,87.5598122430841,3.5262837462504173,100.42168203532928,0.0,2,21,2021,2021-02-14
2021-02-14 22:00:00,0.0,0.0,0.0,0.0,0.0,9.434893345183877,88.75502888567931,3.847461948672372,100.42626819242304,0.0,2,22,2021,2021-02-14
2021-02-14 23:00:00,0.0,0.0,0.0,0.0,0.0,9.104980002221964,89.97273802910786,4.187115320519946,100.42864792800808,0.0,2,23,2021,2021-02-14
2021-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,8.76452005332741,92.13276635929346,4.41328796800356,100.4312709698922,0.0,2,0,2021,2021-02-15
2021-02-15 01:00:00,0.0,0.0,0.0,0.0,0.0,8.399583935118315,94.4462493056326,4.5746928119097925,100.42997944672793,0.0004455060548827,2,1,2021,2021-02-15
2021-02-15 02:00:00,0.0,0.0,0.0,0.0,0.0,8.089621153205206,96.02686812576374,4.784465614931669,100.40332074213966,0.0025108321297633,2,2,2021,2021-02-15
2021-02-15 03:00:00,0.0,0.0,0.0,0.0,0.0,7.801663704032883,97.20706477058108,4.894961670925449,100.3628841239862,0.0058121319853349,2,3,2021,2021-02-15
2021-02-15 04:00:00,0.0,0.0,0.0,0.0,0.0,7.608470725474952,97.75301633151877,5.049703366292631,100.33820853238524,0.0064131763137429,2,4,2021,2021-02-15
2021-02-15 05:00:00,0.0,0.0,0.0,0.0,0.0,7.514790578824578,97.76755804910556,5.267843017442501,100.33464837240298,0.0081779802244195,2,5,2021,2021-02-15
2021-02-15 06:00:00,0.0,0.0,0.0,0.0,0.0,7.463931785357176,97.5991073214088,5.478367959115651,100.34857849127869,0.0118603488501277,2,6,2021,2021-02-15
2021-02-15 07:00:00,18.95,13.132337518053546,13.715857682479731,12.07551549827798,77.13294911676486,7.727993556271525,96.45360404399506,5.827468059104544,100.37353960671034,0.0154366181535384,2,7,2021,2021-02-15
2021-02-15 08:00:00,209.25,154.5630591045438,163.25401510943237,56.237307521386576,530.8360509943343,9.169851127652487,90.80137318075774,6.41818631263194,100.408637929119,0.0128707921342073,2,8,2021,2021-02-15
2021-02-15 09:00:00,441.4,335.8715970447728,350.4091617598047,86.74169925563831,736.4093050772132,11.408490723252967,83.02911954227305,7.3487295856016015,100.42967392511945,0.0009832240862126,2,9,2021,2021-02-15
2021-02-15 10:00:00,577.85,488.6960576602604,506.7466181535389,106.45444339517827,839.2307082546392,13.659731140984338,74.8824608376848,7.9260937673591805,100.4316364848349,0.0,2,10,2021,2021-02-15
2021-02-15 11:00:00,631.825,596.245129985557,613.5198500166647,116.1355716031552,938.5078174647264,15.340359404510608,69.1590295522721,7.909042884123989,100.42174925008328,0.0,2,11,2021,2021-02-15
2021-02-15 12:00:00,637.925,640.0082046439281,657.434728919009,124.55058271303196,894.1531318742362,16.460023330741016,65.90751416509288,7.690061659815583,100.37967336962554,0.0,2,12,2021,2021-02-15
2021-02-15 13:00:00,633.225,621.9358460171103,642.6892217531392,150.6718142428618,887.1087473614034,17.068971780913223,64.59725808243535,7.434526719253424,100.31169203421844,0.0,2,13,2021,2021-02-15
2021-02-15 14:00:00,598.9,539.6224891678709,565.9965164981669,160.69969947783585,738.7780479946674,17.231731474280668,64.78018775691586,7.147525274969456,100.2596844795022,0.0,2,14,2021,2021-02-15
2021-02-15 15:00:00,508.325,405.8305471614266,434.5765992667481,133.5705977113655,657.809813354072,16.930852683035216,67.09708199088989,6.65023608487946,100.2205310521054,0.0,2,15,2021,2021-02-15
2021-02-15 16:00:00,345.225,243.67704921675403,262.26217475836006,95.48151149872244,533.2265553827355,16.028912343072992,72.95010998777914,5.804175091656492,100.18925174980562,0.0,2,16,2021,2021-02-15
2021-02-15 17:00:00,93.375,72.66620097766908,78.82691645372742,41.628559604488366,244.5866387068101,14.204205643817357,81.39574213976223,5.121351516498165,100.169943339629,0.0,2,17,2021,2021-02-15
2021-02-15 18:00:00,0.4,0.0,0.0,0.0,0.0,12.80269581157649,86.62419453394072,5.234777246972569,100.18361626485962,0.0,2,18,2021,2021-02-15
2021-02-15 19:00:00,0.0,0.0,0.0,0.0,0.0,12.11347683590713,89.14520553271863,5.3651722030885445,100.21503277413616,0.0001177646928119,2,19,2021,2021-02-15
2021-02-15 20:00:00,0.0,0.0,0.0,0.0,0.0,11.530726585934906,90.79239306743683,5.491207088101331,100.24685257193632,0.0013642928563492,2,20,2021,2021-02-15
2021-02-15 21:00:00,0.0,0.0,0.0,0.0,0.0,11.001472058660148,92.43833296300404,5.646157649150093,100.273691256527,0.0048927896900344,2,21,2021,2021-02-15
2021-02-15 22:00:00,0.0,0.0,0.0,0.0,0.0,10.647148650149976,93.55080102210869,5.878862904121761,100.2831646483724,0.0231013220753249,2,22,2021,2021-02-15
2021-02-15 23:00:00,0.0,0.0,0.0,0.0,0.0,10.298404066214877,94.96976835907108,5.816357626930343,100.26881235418284,0.039458393511832,2,23,2021,2021-02-15
2021-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,9.99440617709146,96.2095217198088,5.744526719253412,100.24540551049886,0.0673458504610599,2,0,2021,2021-02-16
2021-02-16 01:00:00,0.0,0.0,0.0,0.0,0.0,9.80858404621708,96.81988945672693,5.734500611043218,100.23093100766586,0.1196978113542939,2,1,2021,2021-02-16
2021-02-16 02:00:00,0.0,0.0,0.0,0.0,0.0,9.601227641373187,97.58409454505036,5.434018997889127,100.22331685368286,0.2431202088656815,2,2,2021,2021-02-16
2021-02-16 03:00:00,0.0,0.0,0.0,0.0,0.0,9.377842461948678,98.22653705143875,5.010773802910781,100.21355293856242,0.534328963448506,2,3,2021,2021-02-16
2021-02-16 04:00:00,0.0,0.0,0.0,0.0,0.0,9.245056660371072,98.67299300077777,4.668271858682378,100.21961448727916,1.0968709032329746,2,4,2021,2021-02-16
2021-02-16 05:00:00,0.0,0.0,0.0,0.0,0.0,9.173950672147544,98.86376458171311,4.319482279746693,100.25076324852806,2.0739506721475403,2,5,2021,2021-02-16
2021-02-16 06:00:00,0.0,0.0,0.0,0.0,0.0,9.092994667259196,98.8557488056882,4.005566603710698,100.29093100766578,3.3074825019442247,2,6,2021,2021-02-16
2021-02-16 07:00:00,14.75,10.451593711809794,12.65775691589823,12.055727696922563,20.630992111987556,9.385141650927675,98.34528885679374,4.024046217086995,100.33544772803026,4.127771358737927,2,7,2021,2021-02-16
2021-02-16 08:00:00,143.125,107.00784246194873,148.7811770914341,75.1776447061437,173.16045772691933,10.678236862570822,93.98137540273306,4.5172575269414486,100.38314131763144,4.715454393956228,2,8,2021,2021-02-16
2021-02-16 09:00:00,302.975,237.56832685257208,328.1606221530941,146.0873125208311,285.2610009998886,12.218761804243975,89.19961282079775,4.567451394289526,100.40689978891226,4.688789578935671,2,9,2021,2021-02-16
2021-02-16 10:00:00,419.9,356.49590489945587,482.5438495722704,194.1445639373404,450.3570992111988,13.748938451283196,83.76017331407625,4.45135818242418,100.40220586601494,4.145296633707367,2,10,2021,2021-02-16
2021-02-16 11:00:00,480.025,408.92508721253216,589.5901788690144,252.99194478391303,318.8682790801023,14.892121986445952,79.01698366848133,4.178958449061215,100.38446617042544,3.361728696811465,2,11,2021,2021-02-16
2021-02-16 12:00:00,431.275,453.8194339517833,629.1089840017778,263.806402621931,372.4294667259194,15.709386734807245,75.47852849683377,3.93674591712032,100.33721808687928,2.606011554271745,2,12,2021,2021-02-16
2021-02-16 13:00:00,389.775,424.5598650149979,608.8677724697267,275.99037495833767,302.6209148983447,16.124210087768024,73.76487834685025,3.732704143984001,100.27534607265866,2.0841034329518964,2,13,2021,2021-02-16
2021-02-16 14:00:00,380.45,386.9242950783251,535.2682196422618,225.8000177758028,376.19610598822334,16.16096600377737,73.57462393067428,3.5092911898677936,100.228436840351,1.7898255749361176,2,14,2021,2021-02-16
2021-02-16 15:00:00,273.875,291.3655054993902,404.5707843572936,185.9877802466393,287.9706488167982,15.809353405177209,75.1545889345628,3.2395006110432187,100.2004343961782,1.915580491056548,2,15,2021,2021-02-16
2021-02-16 16:00:00,175.2,170.05706699255632,236.5918892345298,119.01302466392616,195.836325408288,15.000968225752704,80.42789578935661,2.6555899344517258,100.1798433507388,1.981068770136652,2,16,2021,2021-02-16
2021-02-16 17:00:00,42.525,51.39101877569156,69.02998666814796,42.07320686590382,53.190671592045376,13.142591934229523,90.56282968559036,1.9773302966337056,100.1736973669592,1.6919870014442828,2,17,2021,2021-02-16
2021-02-16 18:00:00,0.15,0.0,0.0,0.0,0.0,11.73293300744361,94.99958226863676,2.0719170092212,100.18905510498826,0.3427963559604492,2,18,2021,2021-02-16
2021-02-16 19:00:00,0.0,0.0,0.0,0.0,0.0,11.30163648483502,96.698681257638,1.92794300633263,100.2200477724698,0.2640645483835131,2,19,2021,2021-02-16
2021-02-16 20:00:00,0.0,0.0,0.0,0.0,0.0,11.00745917120321,97.35212254193986,1.7752594156204848,100.23200033329626,0.2204382846350405,2,20,2021,2021-02-16
2021-02-16 21:00:00,0.0,0.0,0.0,0.0,0.0,10.83397233640706,97.45998389067876,1.6462515276080436,100.23573214087322,0.1851044328407955,2,21,2021,2021-02-16
2021-02-16 22:00:00,0.0,0.0,0.0,0.0,0.0,10.71808187979114,97.54044439506724,1.5670175536051538,100.22376680368843,0.1627946894789468,2,22,2021,2021-02-16
2021-02-16 23:00:00,0.0,0.0,0.0,0.0,0.0,10.597861904232882,97.8201622041996,1.5747916898122434,100.1962876347072,0.1627435840462172,2,23,2021,2021-02-16
2021-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,10.423394067325855,98.29797522497492,1.6204571714253966,100.16198811243196,0.1780807688034663,2,0,2021,2021-02-17
2021-02-17 01:00:00,0.0,0.0,0.0,0.0,0.0,10.319593378513504,98.74052549716691,1.6441384290634389,100.12755749361187,0.18765137206977,2,1,2021,2021-02-17
2021-02-17 02:00:00,0.0,0.0,0.0,0.0,0.0,10.261121542050883,98.88167981335404,1.6232674147316972,100.09488612376414,0.2142989667814688,2,2,2021,2021-02-17
2021-02-17 03:00:00,0.0,0.0,0.0,0.0,0.0,10.146919231196518,98.94699366737024,1.6133635151649806,100.04645928230195,0.2129391178757913,2,3,2021,2021-02-17
2021-02-17 04:00:00,0.0,0.0,0.0,0.0,0.0,10.005649372291964,99.00731585379404,1.6585223864015113,100.00913009665597,0.2359937784690588,2,4,2021,2021-02-17
2021-02-17 05:00:00,0.0,0.0,0.0,0.0,0.0,9.869797244750592,99.10215198311296,1.778531829796689,99.983972891901,0.2903577380291079,2,5,2021,2021-02-17
2021-02-17 06:00:00,0.0,0.0,0.0,0.0,0.0,9.625479391178745,99.17772858571269,2.003414065103877,99.97347405843804,0.3696561493167427,2,6,2021,2021-02-17
2021-02-17 07:00:00,7.925,10.359856127096986,12.4599250083324,12.276912565270532,6.190815464948335,9.78211087656927,99.0846894789468,2.2264398400177767,99.98144650594384,0.3934785023886239,2,7,2021,2021-02-17
2021-02-17 08:00:00,82.4,93.22256082657483,141.15255916009332,71.83373958449064,94.36730585490491,11.37125263859572,95.79060993222984,2.6231974225086088,100.00365848239096,0.4213781802021998,2,8,2021,2021-02-17
2021-02-17 09:00:00,174.7,194.16420786579292,320.00190145539403,135.76144706143765,180.6563487390288,12.731975336073766,89.91953782913002,2.9280902121986467,100.0099572269748,0.6014003999555604,2,9,2021,2021-02-17
2021-02-17 10:00:00,258.5,281.8817875791573,475.51066270414407,188.31321297633627,228.91795911565384,14.015761582046434,83.71392956338192,3.021571492056438,99.98382513054108,0.9636812576380408,2,10,2021,2021-02-17
2021-02-17 11:00:00,346.0,385.8970847683588,584.5866581490959,227.02421342073103,383.9836273747359,15.119778357960223,77.42022664148415,3.2503605154982798,99.94538662370849,1.323586823686257,2,11,2021,2021-02-17
2021-02-17 12:00:00,416.925,394.4868447950229,629.0092461948666,271.4276558160202,229.9638162426397,15.976684257304742,72.6662237529164,3.5603488501277645,99.87449838906792,1.6255010554382836,2,12,2021,2021-02-17
2021-02-17 13:00:00,441.5,439.1773752916342,615.2635757138095,248.86790801022107,469.1350272191981,16.456055993778453,70.30120931007657,3.830543828463505,99.78722253082984,1.5316048216864786,2,13,2021,2021-02-17
2021-02-17 14:00:00,427.675,388.8039828907899,537.5819047883567,256.7574847239196,290.2042217531388,16.509558382401952,69.94802910787698,3.94862570825464,99.72005443839583,1.311469281190979,2,14,2021,2021-02-17
2021-02-17 15:00:00,379.4,287.87930118875664,405.7242834129545,194.16485390512184,218.58413176313744,16.071851460948775,71.91942617486959,3.93018386845906,99.6674830574381,0.893854571714255,2,15,2021,2021-02-17
2021-02-17 16:00:00,219.725,168.647740806577,237.2534318409068,124.77186868125774,149.58522164203987,15.115029441173192,77.79467003666268,3.5384701699811147,99.62058937895786,0.5323869570047771,2,16,2021,2021-02-17
2021-02-17 17:00:00,49.875,52.63880235529387,68.99918009110102,44.87343406288195,37.34660759915569,13.250826574825012,87.33860182201968,3.1756171536495974,99.59005666037108,0.5136651483168543,2,17,2021,2021-02-17
2021-02-17 18:00:00,0.375,0.0,0.0,0.0,0.0,11.798040217753591,91.3348650149984,3.3689317853571823,99.58469392289744,2.175622708587932,2,18,2021,2021-02-17
2021-02-17 19:00:00,0.0,0.0,0.0,0.0,0.0,11.22955838240196,94.01684701699808,3.551967559160093,99.58801799800015,1.9107676924786132,2,19,2021,2021-02-17
2021-02-17 20:00:00,0.0,0.0,0.0,0.0,0.0,10.798133540717693,95.95535884901692,3.688883457393622,99.58080324408388,1.6324752805243858,2,20,2021,2021-02-17
2021-02-17 21:00:00,0.0,0.0,0.0,0.0,0.0,10.517500833240751,97.17343906232642,3.678782357515833,99.57776358182416,1.7445339406732592,2,21,2021,2021-02-17
2021-02-17 22:00:00,0.0,0.0,0.0,0.0,0.0,10.33041550938784,97.6133407399179,3.634057326963672,99.57069436729256,2.038032440839907,2,22,2021,2021-02-17
2021-02-17 23:00:00,0.0,0.0,0.0,0.0,0.0,10.241261526497045,97.9101066548162,3.5901872014220624,99.55403288523492,2.2657960226641487,2,23,2021,2021-02-17
2021-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,10.18688645706033,97.78920175536054,3.619835573825133,99.52985390512166,2.4061132096433724,2,0,2021,2021-02-18
2021-02-18 01:00:00,0.0,0.0,0.0,0.0,0.0,10.133596267081437,97.61094711698703,3.618955671592044,99.51252138651245,2.58949505610488,2,1,2021,2021-02-18
2021-02-18 02:00:00,0.0,0.0,0.0,0.0,0.0,10.054093989556709,97.63685090545502,3.5536118209087864,99.48595489390073,3.016174313965118,2,2,2021,2021-02-18
2021-02-18 03:00:00,0.0,0.0,0.0,0.0,0.0,10.011669258971224,97.68876180424404,3.5401844239528946,99.44308187979112,3.61847516942562,2,3,2021,2021-02-18
2021-02-18 04:00:00,0.0,0.0,0.0,0.0,0.0,10.067215309410056,97.73617542495288,3.528666814798353,99.4099205643818,4.176729807799132,2,4,2021,2021-02-18
2021-02-18 05:00:00,0.0,0.0,0.0,0.0,0.0,10.136023775136085,97.7948689034552,3.456895900455507,99.40430507721368,5.07919231196534,2,5,2021,2021-02-18
2021-02-18 06:00:00,0.0,0.0,0.0,0.0,0.0,10.15721475391622,97.82416064881689,3.425593267414736,99.4200694367292,5.396143761804246,2,6,2021,2021-02-18
2021-02-18 07:00:00,5.6,9.96115820464392,12.26486834796134,12.22783690701032,1.3171769803355189,10.308602377513608,97.5687279191201,3.472455282746362,99.45257582490837,4.522774136207096,2,7,2021,2021-02-18
2021-02-18 08:00:00,60.675,100.27455782690816,130.24537329185637,83.73478002444173,76.24806743695136,11.633414620597712,93.02835018331304,3.909804466170424,99.4988467948006,4.429507832463061,2,8,2021,2021-02-18
2021-02-18 09:00:00,193.075,222.3064570603267,299.9621053216307,152.53685034996113,188.3906532607488,12.874299522275296,87.69943117431386,4.1903160759915625,99.52975169425622,5.725518831240971,2,9,2021,2021-02-18
2021-02-18 10:00:00,376.075,344.66086712587537,454.313681813132,189.1006243750694,320.2925997111432,14.22340184423952,77.21732474169532,4.646569825574941,99.53638929007876,6.268841239862241,2,10,2021,2021-02-18
2021-02-18 11:00:00,479.275,439.70317575824896,562.081603710699,226.4383912898568,337.09685646039287,14.948742917453618,72.35968003555166,4.643420731029888,99.53638817909112,7.120843795133878,2,11,2021,2021-02-18
2021-02-18 12:00:00,510.8,506.10280802133065,627.8201066548157,279.02202088656765,388.1741317631376,15.370370514387286,70.28035940451058,4.683355738251302,99.5119720031108,6.800222753027443,2,12,2021,2021-02-18
2021-02-18 13:00:00,510.35,484.59868736807033,615.0327224752807,216.9890739917787,423.2162381957564,15.481104321742029,69.59334073991775,4.702181979780031,99.46802244195098,6.056412620819913,2,13,2021,2021-02-18
2021-02-18 14:00:00,467.7,413.4502427508057,539.377489723364,163.2831646483727,508.6131029885567,15.279718364626149,70.32424175091666,4.535932118653482,99.44831463170765,4.324288967892453,2,14,2021,2021-02-18
2021-02-18 15:00:00,360.95,318.8459615598262,408.2116214865016,144.81408565714915,401.2898322408624,14.896943672925238,72.28290967670262,4.323507943561823,99.45456393734035,2.4538545717142566,2,15,2021,2021-02-18
2021-02-18 16:00:00,212.25,192.86033829574515,240.0867609154537,109.01609154538389,282.8978824575047,14.226072658593488,77.07174480613259,3.795836018220199,99.46834573936218,1.5531802021997554,2,16,2021,2021-02-18
2021-02-18 17:00:00,53.175,62.25599488945677,72.62744195089431,47.9746233751806,94.0141234307298,12.580045550494388,86.93523552938572,2.8752788579046733,99.4874841684257,1.198028552383068,2,17,2021,2021-02-18
2021-02-18 18:00:00,0.65,0.0,0.0,0.0,0.0,10.998245194978336,93.28133151872012,2.819770581046549,99.5284051772024,0.4920664370625491,2,18,2021,2021-02-18
2021-02-18 19:00:00,0.0,0.0,0.0,0.0,0.0,10.450998777913554,96.13356960337744,2.785836573714034,99.5735329407843,0.2728207976891454,2,19,2021,2021-02-18
2021-02-18 20:00:00,0.0,0.0,0.0,0.0,0.0,10.048425174980563,97.37709754471727,2.7984818353516263,99.59526830352178,0.204247305854905,2,20,2021,2021-02-18
2021-02-18 21:00:00,0.0,0.0,0.0,0.0,0.0,9.746450394400629,97.86396455949348,2.824441173202973,99.59869070103316,0.3690312187534717,2,21,2021,2021-02-18
2021-02-18 22:00:00,0.0,0.0,0.0,0.0,0.0,9.662824130652158,98.10565714920568,2.8845117209198934,99.58629930007773,0.416746472614154,2,22,2021,2021-02-18
2021-02-18 23:00:00,0.0,0.0,0.0,0.0,0.0,9.681633707365863,98.27270358849016,3.025451616487059,99.55283079657816,0.4945906010443284,2,23,2021,2021-02-18
2021-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,9.686182090878788,98.3608643484056,3.202888012443058,99.51324852794129,0.5883351849794476,2,0,2021,2021-02-19
2021-02-19 01:00:00,0.0,0.0,0.0,0.0,0.0,9.676518720142214,98.42806854793916,3.385143317409176,99.48992334185084,0.6463848461282079,2,1,2021,2021-02-19
2021-02-19 02:00:00,0.0,0.0,0.0,0.0,0.0,9.648391289856695,98.39682368625712,3.582338629041221,99.46790801022098,0.7175936007110318,2,2,2021,2021-02-19
2021-02-19 03:00:00,0.0,0.0,0.0,0.0,0.0,9.642264748361304,98.17798966781474,3.8848433507388034,99.43297078102437,0.8492723030774358,2,3,2021,2021-02-19
2021-02-19 04:00:00,0.0,0.0,0.0,0.0,0.0,9.653443506277071,97.91590878791249,4.171198755693813,99.4169264526164,0.98374736140429,2,4,2021,2021-02-19
2021-02-19 05:00:00,0.0,0.0,0.0,0.0,0.0,9.619414509498943,97.74751360959893,4.350336073769577,99.41161982002,1.184899455616042,2,5,2021,2021-02-19
2021-02-19 06:00:00,0.0,0.0,0.0,0.0,0.0,9.57509443395178,97.57736195978232,4.577301966448174,99.41311687590272,1.4483429618931232,2,6,2021,2021-02-19
2021-02-19 07:00:00,14.05,11.76489167870236,13.55246139317854,14.592501388734584,2.2207193645150545,9.9837212531941,97.11452283079666,4.925437173647376,99.42129207865796,1.3791212087545843,2,7,2021,2021-02-19
2021-02-19 08:00:00,147.525,99.5593317409176,137.98000555493851,81.53300855460516,80.96223919564508,11.3235434951672,94.410444950561,5.575154982779686,99.44404399511168,1.1458304632818608,2,8,2021,2021-02-19
2021-02-19 09:00:00,304.2,206.28850016664825,311.5548500166649,146.0464653927343,147.72731418731263,12.500034996111554,90.21465226085976,6.13812909676703,99.45278135762696,0.9581402066437056,2,9,2021,2021-02-19
2021-02-19 10:00:00,406.975,308.24912454171766,465.912830796578,205.16100488834587,167.34852349738898,13.606330407732475,83.25119320075545,6.786266525941564,99.42840684368402,0.9548311298744578,2,10,2021,2021-02-19
2021-02-19 11:00:00,401.25,361.3920525497169,575.0084151760911,223.60266859237893,214.4363342961895,14.58913454060661,76.13411398733484,7.209621153205197,99.38533551827574,1.1731152094211774,2,11,2021,2021-02-19
2021-02-19 12:00:00,384.1,395.620058882346,634.2044478391293,303.82032329741145,111.26574658371302,15.099746694811683,72.71245750472174,7.389560604377294,99.31442173091874,1.802715253860681,2,12,2021,2021-02-19
